customer_id,last_purchase_date,frequency,monetary,units_sold,products_purchased,country,recency,r_score,f_score,m_score,rfm_score,rfm_code,segment
17302,2011-11-25 09:36:00,5,1135.63,575,68,United Kingdom,15,4,4,4,12,444,Champions
18125,2011-11-10 12:29:00,4,1131.75,800,164,United Kingdom,30,4,4,4,12,444,Champions
14708,2011-12-07 08:21:00,3,1126.37,621,25,United Kingdom,3,5,3,4,12,534,Other customers
16350,2011-11-18 15:53:00,4,1116.47,545,40,United Kingdom,22,4,4,4,12,444,Champions
15933,2011-11-18 13:14:00,3,1107.46,885,63,United Kingdom,22,4,4,4,12,444,Champions
13211,2011-11-29 14:43:00,3,1095.42,834,45,United Kingdom,11,5,3,4,12,534,Other customers
15745,2011-11-20 13:45:00,4,1094.59,421,57,United Kingdom,20,4,4,4,12,444,Champions
15608,2011-11-11 13:20:00,4,1093.68,714,59,United Kingdom,29,4,4,4,12,444,Champions
16533,2011-11-20 13:08:00,3,1082.81,611,112,United Kingdom,20,4,4,4,12,444,Champions
15197,2011-11-29 10:00:00,3,1079.6100000000001,469,30,United Kingdom,11,5,3,4,12,534,Other customers
13521,2011-12-08 13:50:00,3,1071.73,718,313,United Kingdom,2,5,3,4,12,534,Other customers
17041,2011-11-13 11:21:00,3,1071.49,927,59,United Kingdom,27,4,4,4,12,444,Champions
16200,2011-12-05 14:40:00,2,1068.8700000000001,516,149,United Kingdom,5,5,3,4,12,534,Other customers
16918,2011-10-21 12:50:00,6,1068.82,721,97,United Kingdom,50,3,5,4,12,354,Loyal customers
15436,2011-11-27 16:05:00,3,1067.75,574,243,United Kingdom,13,5,3,4,12,534,Other customers
15027,2011-11-09 10:16:00,4,1066.1499999999999,565,30,United Kingdom,31,4,4,4,12,444,Champions
12936,2011-11-22 17:32:00,4,1063.9,559,56,United Kingdom,18,4,4,4,12,444,Champions
18130,2011-11-24 14:40:00,3,1059.39,824,58,United Kingdom,16,4,4,4,12,444,Champions
17214,2011-10-10 13:17:00,6,1059.1200000000001,272,79,United Kingdom,61,3,5,4,12,354,Loyal customers
16416,2011-11-13 12:50:00,3,1051.4,672,59,United Kingdom,27,4,4,4,12,444,Champions
15073,2011-11-30 10:44:00,3,1043.41,491,31,United Kingdom,10,5,3,4,12,534,Other customers
13719,2011-11-24 15:26:00,5,1041.68,609,56,United Kingdom,16,4,4,4,12,444,Champions
18221,2011-11-17 14:40:00,5,1041.61,791,59,United Kingdom,23,4,4,4,12,444,Champions
14904,2011-12-07 12:55:00,2,1025.44,1985,66,United Kingdom,3,5,3,4,12,534,Other customers
17096,2011-11-24 15:01:00,4,1022.13,339,46,United Kingdom,16,4,4,4,12,444,Champions
13728,2011-11-03 10:49:00,6,1016.14,458,38,United Kingdom,37,3,5,4,12,354,Loyal customers
14214,2011-11-09 10:31:00,5,1004.38,751,64,United Kingdom,31,4,4,4,12,444,Champions
13410,2011-11-15 15:33:00,5,1003.06,518,15,United Kingdom,25,4,4,4,12,444,Champions
15110,2011-11-16 11:16:00,4,996.1,246,17,United Kingdom,24,4,4,4,12,444,Champions
17324,2011-11-22 10:34:00,4,986.48,843,43,United Kingdom,18,4,4,4,12,444,Champions
17144,2011-12-08 17:57:00,2,984.57,483,42,United Kingdom,2,5,3,4,12,534,Other customers
16085,2011-11-16 13:24:00,5,981.51,636,123,United Kingdom,24,4,4,4,12,444,Champions
15132,2011-11-21 17:10:00,5,977.9300000000001,679,49,United Kingdom,19,4,4,4,12,444,Champions
16376,2011-12-01 11:38:00,2,974.96,691,104,United Kingdom,9,5,3,4,12,534,Other customers
14522,2011-11-15 13:24:00,4,974.54,525,15,United Kingdom,25,4,4,4,12,444,Champions
12994,2011-12-05 15:43:00,3,974.4200000000001,459,52,United Kingdom,5,5,3,4,12,534,Other customers
16009,2011-11-17 16:51:00,4,972.11,366,68,United Kingdom,23,4,4,4,12,444,Champions
14138,2011-12-08 12:44:00,2,965.8800000000001,600,40,United Kingdom,2,5,3,4,12,534,Other customers
15793,2011-11-25 09:31:00,3,965.61,553,6,United Kingdom,15,4,4,4,12,444,Champions
15860,2011-10-30 11:25:00,8,965.16,437,105,United Kingdom,41,3,5,4,12,354,Loyal customers
15156,2011-12-08 18:22:00,3,961.49,597,51,United Kingdom,2,5,3,4,12,534,Other customers
14629,2011-12-05 16:55:00,2,955.26,378,133,United Kingdom,5,5,3,4,12,534,Other customers
15948,2011-12-01 15:32:00,2,955.24,567,51,United Kingdom,9,5,3,4,12,534,Other customers
14540,2011-11-30 10:15:00,3,952.66,411,64,United Kingdom,10,5,3,4,12,534,Other customers
15747,2011-11-27 12:26:00,3,946.64,466,52,United Kingdom,13,5,3,4,12,534,Other customers
14075,2011-12-05 08:38:00,3,942.26,754,33,United Kingdom,5,5,3,4,12,534,Other customers
14140,2011-12-06 09:05:00,2,935.05,811,60,United Kingdom,4,5,3,4,12,534,Other customers
17618,2011-12-04 11:50:00,3,930.28,319,56,United Kingdom,6,5,4,3,12,543,Loyal customers
13549,2011-11-14 09:20:00,7,918.2,458,37,United Kingdom,26,4,5,3,12,453,Loyal customers
14141,2011-12-07 09:53:00,4,915.13,355,27,United Kingdom,3,5,4,3,12,543,Loyal customers
17323,2011-11-24 17:29:00,7,906.52,760,125,United Kingdom,16,4,5,3,12,453,Loyal customers
15511,2011-11-28 09:43:00,5,900.53,269,117,United Kingdom,12,5,4,3,12,543,Loyal customers
16361,2011-11-30 12:32:00,4,891.21,418,87,United Kingdom,10,5,4,3,12,543,Loyal customers
15907,2011-12-06 12:21:00,3,882.72,478,175,United Kingdom,4,5,4,3,12,543,Loyal customers
18236,2011-11-10 08:06:00,6,882.24,403,42,United Kingdom,30,4,5,3,12,453,Loyal customers
17109,2011-11-10 16:59:00,6,881.29,588,107,United Kingdom,30,4,5,3,12,453,Loyal customers
16513,2011-12-05 10:18:00,4,874.59,407,33,United Kingdom,5,5,4,3,12,543,Loyal customers
16657,2011-11-30 11:48:00,4,874.43,1130,158,United Kingdom,10,5,4,3,12,543,Loyal customers
15208,2011-12-08 17:24:00,5,870.12,316,25,United Kingdom,2,5,4,3,12,543,Loyal customers
13203,2011-11-30 10:45:00,4,869.46,800,56,United Kingdom,10,5,4,3,12,543,Loyal customers
12680,2011-12-09 12:50:00,4,862.81,443,33,France,1,5,4,3,12,543,Loyal customers
14577,2011-11-27 12:47:00,4,859.71,353,86,United Kingdom,13,5,4,3,12,543,Loyal customers
15022,2011-11-28 12:35:00,4,852.39,527,96,United Kingdom,12,5,4,3,12,543,Loyal customers
18096,2011-11-28 12:44:00,3,849.06,788,157,United Kingdom,12,5,4,3,12,543,Loyal customers
17929,2011-11-28 16:01:00,4,843.0,108,4,United Kingdom,12,5,4,3,12,543,Loyal customers
17115,2011-12-01 14:30:00,3,837.5,372,33,United Kingdom,9,5,4,3,12,543,Loyal customers
15862,2011-12-01 13:28:00,4,832.88,585,142,United Kingdom,9,5,4,3,12,543,Loyal customers
12778,2011-11-20 11:30:00,6,822.23,825,40,Netherlands,20,4,5,3,12,453,Loyal customers
15561,2011-11-28 11:07:00,4,800.59,267,27,United Kingdom,12,5,4,3,12,543,Loyal customers
16438,2011-12-04 10:51:00,5,798.35,463,74,United Kingdom,6,5,4,3,12,543,Loyal customers
16759,2011-12-02 12:42:00,3,789.79,609,40,United Kingdom,8,5,4,3,12,543,Loyal customers
13323,2011-12-06 17:12:00,5,787.85,175,6,United Kingdom,4,5,4,3,12,543,Loyal customers
13884,2011-12-02 16:30:00,5,787.6,300,45,United Kingdom,8,5,4,3,12,543,Loyal customers
17006,2011-12-05 12:09:00,4,781.78,272,37,United Kingdom,5,5,4,3,12,543,Loyal customers
17411,2011-11-27 14:25:00,3,778.94,306,39,United Kingdom,13,5,4,3,12,543,Loyal customers
14883,2011-11-21 10:23:00,6,761.59,790,39,United Kingdom,19,4,5,3,12,453,Loyal customers
13950,2011-11-28 14:44:00,4,745.06,323,33,United Kingdom,12,5,4,3,12,543,Loyal customers
16891,2011-12-08 11:15:00,5,742.43,265,166,United Kingdom,2,5,4,3,12,543,Loyal customers
13077,2011-12-08 19:24:00,4,728.02,862,99,United Kingdom,2,5,4,3,12,543,Loyal customers
12723,2011-12-06 10:19:00,5,725.07,434,53,France,4,5,4,3,12,543,Loyal customers
17888,2011-11-18 13:45:00,8,716.0,973,60,United Kingdom,22,4,5,3,12,453,Loyal customers
13147,2011-11-29 13:59:00,4,712.8000000000001,144,1,United Kingdom,11,5,4,3,12,543,Loyal customers
16015,2011-12-06 10:58:00,3,704.55,907,146,United Kingdom,4,5,4,3,12,543,Loyal customers
17812,2011-11-27 11:47:00,4,699.81,329,113,United Kingdom,13,5,4,3,12,543,Loyal customers
17884,2011-12-06 11:33:00,4,695.0699999999999,817,107,United Kingdom,4,5,4,3,12,543,Loyal customers
17502,2011-11-30 13:13:00,4,689.1,376,25,United Kingdom,10,5,4,3,12,543,Loyal customers
13838,2011-12-04 11:00:00,4,674.82,254,144,United Kingdom,6,5,4,3,12,543,Loyal customers
15969,2011-12-07 11:06:00,3,666.1,124,20,United Kingdom,3,5,4,3,12,543,Loyal customers
17883,2011-12-06 17:49:00,4,664.34,374,133,United Kingdom,4,5,4,3,12,543,Loyal customers
17299,2011-11-28 12:01:00,4,656.61,668,50,United Kingdom,12,5,4,3,12,543,Loyal customers
15031,2011-12-05 14:19:00,4,653.19,400,74,United Kingdom,5,5,4,3,12,543,Loyal customers
17523,2011-11-28 13:20:00,4,652.74,872,25,United Kingdom,12,5,4,3,12,543,Loyal customers
15571,2011-11-28 10:02:00,4,650.4300000000001,264,47,United Kingdom,12,5,4,3,12,543,Loyal customers
16495,2011-12-06 13:20:00,3,648.26,328,78,United Kingdom,4,5,4,3,12,543,Loyal customers
15028,2011-12-01 14:06:00,4,627.13,459,35,United Kingdom,9,5,4,3,12,543,Loyal customers
16442,2011-12-08 11:43:00,3,609.3,443,161,United Kingdom,2,5,4,3,12,543,Loyal customers
12654,2011-11-29 10:10:00,5,601.98,264,31,Germany,11,5,4,3,12,543,Loyal customers
13558,2011-12-04 11:24:00,4,594.52,338,123,United Kingdom,6,5,4,3,12,543,Loyal customers
17014,2011-12-01 14:09:00,3,583.4300000000001,243,63,United Kingdom,9,5,4,3,12,543,Loyal customers
12695,2011-12-02 13:22:00,4,582.1,220,23,France,8,5,4,3,12,543,Loyal customers
16005,2011-11-27 13:47:00,4,578.71,280,173,United Kingdom,13,5,4,3,12,543,Loyal customers
15550,2011-12-05 15:38:00,4,575.63,295,43,United Kingdom,5,5,4,3,12,543,Loyal customers
17864,2011-11-27 11:15:00,3,554.85,706,70,United Kingdom,13,5,4,3,12,543,Loyal customers
17631,2011-12-08 09:47:00,3,528.33,334,39,United Kingdom,2,5,4,3,12,543,Loyal customers
16892,2011-12-08 13:18:00,5,518.19,236,87,United Kingdom,2,5,4,3,12,543,Loyal customers
14871,2011-12-06 13:42:00,4,501.28000000000003,179,68,United Kingdom,4,5,4,3,12,543,Loyal customers
16500,2011-12-05 12:04:00,6,400.86,123,8,United Kingdom,5,5,5,2,12,552,Potential loyalists
12536,2011-10-27 14:20:00,3,12601.830000000002,2803,260,France,44,3,3,5,11,335,Other customers
13093,2011-03-09 12:14:00,8,7832.47,3961,97,United Kingdom,276,1,5,5,11,155,At-risk customers
16182,2011-09-28 13:23:00,4,6617.65,3791,17,United Kingdom,73,2,4,5,11,245,At-risk customers
17850,2010-12-02 15:27:00,34,5391.21,1733,21,United Kingdom,373,1,5,5,11,155,At-risk customers
13505,2011-09-28 11:56:00,4,4393.63,2486,182,Switzerland,73,2,4,5,11,245,At-risk customers
14016,2011-07-01 11:29:00,4,4341.21,2125,154,EIRE,162,2,4,5,11,245,At-risk customers
13555,2011-09-27 12:36:00,4,4098.88,2636,128,United Kingdom,74,2,4,5,11,245,At-risk customers
15195,2011-12-07 12:20:00,1,3861.0,1404,1,United Kingdom,3,5,1,5,11,515,New customers
12502,2011-09-05 11:52:00,5,3723.87,820,102,Spain,96,2,4,5,11,245,At-risk customers
16253,2011-10-04 09:09:00,2,3683.86,3233,114,United Kingdom,67,3,3,5,11,335,Other customers
17230,2011-03-20 16:12:00,8,3638.41,1651,51,United Kingdom,265,1,5,5,11,155,At-risk customers
12406,2011-11-17 19:22:00,2,3415.3,1818,92,Denmark,23,4,2,5,11,425,New customers
13373,2011-10-10 10:51:00,3,3312.25,1651,135,United Kingdom,61,3,3,5,11,335,Other customers
14175,2011-10-11 11:55:00,3,3222.3,1515,139,United Kingdom,60,3,3,5,11,335,Other customers
12456,2011-10-26 14:41:00,3,3181.04,1633,105,Switzerland,45,3,3,5,11,335,Other customers
17672,2011-10-20 14:18:00,2,3178.17,1690,105,United Kingdom,51,3,3,5,11,335,Other customers
14235,2011-09-25 14:37:00,5,3144.86,1959,65,United Kingdom,76,2,4,5,11,245,At-risk customers
14565,2011-09-05 09:07:00,4,3099.12,1540,111,United Kingdom,96,2,4,5,11,245,At-risk customers
13869,2011-08-08 13:53:00,4,3083.65,1709,234,United Kingdom,124,2,4,5,11,245,At-risk customers
16709,2011-09-16 10:56:00,5,3029.87,851,64,United Kingdom,85,2,4,5,11,245,At-risk customers
17504,2011-05-17 12:59:00,9,2997.0299999999997,1664,112,United Kingdom,207,1,5,5,11,155,At-risk customers
12916,2011-07-24 10:35:00,4,2944.95,1083,53,United Kingdom,139,2,4,5,11,245,At-risk customers
17444,2011-07-15 12:05:00,3,2940.04,2119,132,Canada,148,2,4,5,11,245,At-risk customers
12438,2011-11-25 13:28:00,2,2906.85,1180,84,Norway,15,4,2,5,11,425,New customers
13901,2011-09-28 14:48:00,5,2867.2,1739,144,United Kingdom,73,2,4,5,11,245,At-risk customers
14535,2011-10-10 15:39:00,3,2854.84,1824,280,United Kingdom,61,3,3,5,11,335,Other customers
12578,2011-11-18 13:30:00,2,2794.51,1196,111,Italy,22,4,2,5,11,425,New customers
15321,2011-09-30 09:40:00,3,2748.31,1181,83,United Kingdom,71,3,3,5,11,335,Other customers
17084,2011-11-04 14:54:00,2,2747.9900000000002,1702,146,United Kingdom,36,3,3,5,11,335,Other customers
12840,2011-07-19 09:29:00,4,2726.77,1511,67,United Kingdom,144,2,4,5,11,245,At-risk customers
15673,2011-09-12 16:12:00,4,2726.23,1451,107,United Kingdom,89,2,4,5,11,245,At-risk customers
12360,2011-10-18 15:22:00,3,2662.06,1165,105,Austria,53,3,3,5,11,335,Other customers
12520,2011-09-21 15:23:00,5,2634.26,1439,121,Germany,80,2,4,5,11,245,At-risk customers
13344,2011-10-03 09:45:00,3,2511.69,952,115,United Kingdom,68,3,3,5,11,335,Other customers
12455,2011-09-27 15:31:00,6,2466.86,2089,85,Cyprus,74,2,4,5,11,245,At-risk customers
15674,2011-09-27 15:17:00,5,2446.6,1275,88,United Kingdom,74,2,4,5,11,245,At-risk customers
14163,2011-09-13 15:18:00,4,2445.91,893,36,United Kingdom,88,2,4,5,11,245,At-risk customers
17722,2011-09-04 15:22:00,4,2424.04,1595,111,United Kingdom,97,2,4,5,11,245,At-risk customers
15980,2011-09-12 09:41:00,3,2398.86,1560,40,United Kingdom,89,2,4,5,11,245,At-risk customers
13141,2011-09-16 09:54:00,5,2388.75,1548,113,United Kingdom,85,2,4,5,11,245,At-risk customers
13908,2011-09-21 11:49:00,4,2369.55,1478,104,United Kingdom,80,2,4,5,11,245,At-risk customers
17313,2011-11-08 15:45:00,1,2328.84,1402,24,United Kingdom,32,4,2,5,11,425,New customers
16550,2011-08-23 11:12:00,5,2298.97,1540,162,United Kingdom,109,2,4,5,11,245,At-risk customers
15704,2011-07-22 13:35:00,4,2293.62,1028,79,United Kingdom,141,2,4,5,11,245,At-risk customers
16209,2011-09-12 11:58:00,5,2262.62,1179,37,United Kingdom,89,2,4,5,11,245,At-risk customers
15235,2011-05-06 09:44:00,12,2247.51,1324,132,United Kingdom,218,1,5,5,11,155,At-risk customers
16735,2011-09-22 11:49:00,5,2247.41,1532,88,United Kingdom,79,2,4,5,11,245,At-risk customers
18242,2011-09-28 13:43:00,4,2232.4900000000002,1017,72,United Kingdom,73,2,4,5,11,245,At-risk customers
15797,2011-08-18 17:04:00,4,2207.4,873,8,United Kingdom,114,2,4,5,11,245,At-risk customers
16456,2011-09-01 13:50:00,5,2158.18,1147,80,United Kingdom,100,2,4,5,11,245,At-risk customers
13517,2011-10-11 11:43:00,3,2128.42,1369,125,United Kingdom,60,3,3,5,11,335,Other customers
18173,2011-09-14 11:26:00,4,2106.84,1220,23,United Kingdom,87,2,4,5,11,245,At-risk customers
18093,2011-09-07 15:43:00,4,2106.52,1392,31,United Kingdom,94,2,4,5,11,245,At-risk customers
17400,2011-08-05 15:38:00,5,2097.84,1088,175,United Kingdom,127,2,4,5,11,245,At-risk customers
14306,2011-10-19 13:23:00,2,2093.32,1075,33,United Kingdom,52,3,3,5,11,335,Other customers
16150,2011-10-28 12:39:00,5,2053.02,1047,91,United Kingdom,43,3,4,4,11,344,Loyal customers
14232,2011-10-28 11:09:00,5,2048.07,1941,81,United Kingdom,43,3,4,4,11,344,Loyal customers
16409,2011-11-03 16:45:00,5,2022.98,1304,145,United Kingdom,37,3,4,4,11,344,Loyal customers
16098,2011-09-13 09:59:00,7,2005.63,613,34,United Kingdom,88,2,5,4,11,254,At-risk customers
14544,2011-11-15 15:06:00,2,2004.3,1536,97,United Kingdom,25,4,3,4,11,434,Other customers
12674,2011-11-01 12:12:00,4,1970.6,1133,52,France,39,3,4,4,11,344,Loyal customers
17997,2011-09-26 16:13:00,8,1962.46,2273,133,United Kingdom,75,2,5,4,11,254,At-risk customers
14498,2011-10-28 12:09:00,5,1957.32,1098,162,United Kingdom,43,3,4,4,11,344,Loyal customers
12853,2011-07-28 11:29:00,6,1957.1000000000001,800,66,United Kingdom,135,2,5,4,11,254,At-risk customers
14210,2011-08-26 12:36:00,6,1905.8400000000001,760,66,United Kingdom,106,2,5,4,11,254,At-risk customers
15819,2011-10-21 14:50:00,4,1905.45,1357,96,United Kingdom,50,3,4,4,11,344,Loyal customers
12762,2011-12-02 10:23:00,2,1898.52,1227,62,Portugal,8,5,2,4,11,524,New customers
15367,2011-10-13 14:13:00,4,1877.59,1057,91,United Kingdom,58,3,4,4,11,344,Loyal customers
16986,2011-11-10 11:55:00,2,1873.2,1040,3,United Kingdom,30,4,3,4,11,434,Other customers
13982,2011-10-31 16:24:00,4,1871.81,1136,72,United Kingdom,40,3,4,4,11,344,Loyal customers
14472,2011-08-28 11:01:00,8,1852.67,1135,153,United Kingdom,104,2,5,4,11,254,At-risk customers
16102,2011-10-28 13:19:00,3,1842.14,942,41,United Kingdom,43,3,4,4,11,344,Loyal customers
18287,2011-10-28 09:29:00,3,1837.28,1586,59,United Kingdom,43,3,4,4,11,344,Loyal customers
15827,2011-09-27 15:35:00,14,1836.0900000000001,882,72,United Kingdom,74,2,5,4,11,254,At-risk customers
14665,2011-10-10 09:14:00,5,1835.7,740,63,United Kingdom,61,3,4,4,11,344,Loyal customers
16153,2011-10-21 10:50:00,5,1824.23,1073,78,United Kingdom,50,3,4,4,11,344,Loyal customers
15260,2011-08-31 13:55:00,7,1810.77,885,62,United Kingdom,101,2,5,4,11,254,At-risk customers
13481,2011-10-25 09:07:00,5,1804.56,1142,98,United Kingdom,46,3,4,4,11,344,Loyal customers
16249,2011-10-18 10:07:00,5,1800.07,950,67,United Kingdom,53,3,4,4,11,344,Loyal customers
17648,2011-10-10 09:41:00,4,1797.5,487,81,United Kingdom,61,3,4,4,11,344,Loyal customers
13875,2011-10-17 09:36:00,5,1786.79,1316,79,United Kingdom,54,3,4,4,11,344,Loyal customers
12645,2011-11-06 12:38:00,4,1775.18,1084,58,Germany,34,3,4,4,11,344,Loyal customers
17092,2011-10-20 19:51:00,4,1774.03,1130,99,United Kingdom,51,3,4,4,11,344,Loyal customers
16681,2011-09-28 11:11:00,6,1770.34,1407,18,United Kingdom,73,2,5,4,11,254,At-risk customers
13157,2011-10-21 13:50:00,4,1741.22,1439,69,United Kingdom,50,3,4,4,11,344,Loyal customers
17930,2011-11-04 10:23:00,5,1740.48,1594,26,United Kingdom,36,3,4,4,11,344,Loyal customers
15050,2011-11-14 16:17:00,3,1737.69,1216,68,United Kingdom,26,4,3,4,11,434,Other customers
17043,2011-11-07 15:33:00,4,1735.18,998,100,United Kingdom,33,3,4,4,11,344,Loyal customers
14387,2011-11-07 12:29:00,3,1727.6,795,125,United Kingdom,33,4,3,4,11,434,Other customers
12407,2011-10-21 10:11:00,5,1708.1200000000001,1416,57,Belgium,50,3,4,4,11,344,Loyal customers
15240,2011-10-26 09:50:00,5,1706.57,1369,58,United Kingdom,45,3,4,4,11,344,Loyal customers
16007,2011-10-23 11:05:00,4,1693.81,1388,221,United Kingdom,48,3,4,4,11,344,Loyal customers
12530,2011-10-11 12:34:00,4,1662.28,913,51,Germany,60,3,4,4,11,344,Loyal customers
15826,2011-10-14 16:05:00,3,1654.31,963,64,United Kingdom,57,3,4,4,11,344,Loyal customers
13750,2011-10-17 12:16:00,5,1647.26,516,20,United Kingdom,54,3,4,4,11,344,Loyal customers
13627,2011-10-11 14:20:00,5,1638.47,1269,84,United Kingdom,60,3,4,4,11,344,Loyal customers
16515,2011-10-18 13:10:00,5,1624.14,826,89,United Kingdom,53,3,4,4,11,344,Loyal customers
12947,2011-07-19 10:06:00,6,1603.99,1165,83,United Kingdom,144,2,5,4,11,254,At-risk customers
16676,2011-11-06 12:01:00,4,1592.1200000000001,636,75,United Kingdom,34,3,4,4,11,344,Loyal customers
14970,2011-10-02 13:44:00,4,1592.06,250,24,United Kingdom,69,3,4,4,11,344,Loyal customers
15111,2011-11-10 16:58:00,3,1567.48,710,70,United Kingdom,30,4,3,4,11,434,Other customers
16394,2011-10-14 09:48:00,5,1555.34,2604,61,United Kingdom,57,3,4,4,11,344,Loyal customers
13634,2011-11-06 13:40:00,5,1547.3600000000001,700,156,United Kingdom,34,3,4,4,11,344,Loyal customers
13107,2011-10-26 14:52:00,4,1531.6200000000001,1293,54,United Kingdom,45,3,4,4,11,344,Loyal customers
13213,2011-10-14 11:42:00,5,1520.58,1360,82,United Kingdom,57,3,4,4,11,344,Loyal customers
16053,2011-11-07 11:21:00,2,1511.95,1793,81,United Kingdom,33,4,3,4,11,434,Other customers
13810,2011-11-11 08:33:00,3,1499.01,312,32,Germany,29,4,3,4,11,434,Other customers
14414,2011-09-09 12:09:00,7,1496.98,2512,79,United Kingdom,92,2,5,4,11,254,At-risk customers
13692,2011-11-15 11:17:00,3,1488.32,1226,48,United Kingdom,25,4,3,4,11,434,Other customers
16395,2011-10-10 12:50:00,5,1482.06,1472,150,United Kingdom,61,3,4,4,11,344,Loyal customers
18016,2011-11-07 13:25:00,5,1477.66,1027,90,United Kingdom,33,3,4,4,11,344,Loyal customers
15128,2011-10-10 13:54:00,4,1471.0,1343,74,United Kingdom,61,3,4,4,11,344,Loyal customers
12882,2011-11-30 16:18:00,2,1463.04,246,12,United Kingdom,10,5,2,4,11,524,New customers
14233,2011-10-21 15:54:00,4,1462.72,680,30,United Kingdom,50,3,4,4,11,344,Loyal customers
17175,2011-10-26 15:31:00,4,1443.69,866,42,United Kingdom,45,3,4,4,11,344,Loyal customers
17571,2011-10-20 15:57:00,4,1425.67,876,247,United Kingdom,51,3,4,4,11,344,Loyal customers
14443,2011-10-17 10:10:00,4,1420.2,938,84,United Kingdom,54,3,4,4,11,344,Loyal customers
16012,2011-11-04 13:25:00,3,1415.29,799,87,United Kingdom,36,3,4,4,11,344,Loyal customers
13516,2011-11-18 13:15:00,3,1389.41,985,43,United Kingdom,22,4,3,4,11,434,Other customers
13308,2011-11-17 09:31:00,3,1385.51,843,49,United Kingdom,23,4,3,4,11,434,Other customers
15051,2011-11-16 15:38:00,3,1383.3600000000001,1010,130,United Kingdom,24,4,3,4,11,434,Other customers
16389,2011-10-17 14:41:00,4,1382.07,1242,33,United Kingdom,54,3,4,4,11,344,Loyal customers
13813,2011-10-31 10:38:00,4,1366.8600000000001,552,54,Germany,40,3,4,4,11,344,Loyal customers
12646,2011-12-05 10:14:00,2,1346.97,897,43,USA,5,5,2,4,11,524,New customers
15398,2011-11-23 16:47:00,2,1345.53,769,60,United Kingdom,17,4,3,4,11,434,Other customers
12463,2011-10-17 13:44:00,4,1344.78,776,65,Belgium,54,3,4,4,11,344,Loyal customers
12620,2011-11-25 10:20:00,3,1339.41,1181,89,France,15,4,3,4,11,434,Other customers
16110,2011-10-25 14:35:00,3,1320.95,720,283,United Kingdom,46,3,4,4,11,344,Loyal customers
14921,2011-11-09 13:17:00,2,1316.07,953,78,United Kingdom,31,4,3,4,11,434,Other customers
12576,2011-11-04 10:11:00,5,1315.83,967,72,Poland,36,3,4,4,11,344,Loyal customers
